SEQ,IDW,MIDW,W,ID,HV,HD,IC_BAR,MAX_IC,I_ORB,MAX_ORB,M1,M2,IC0,IC1,IC2,IC3,IC4,IC5,IC6,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,SIC6,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,CIC6,S0,S1,S2,S3,S4,S5,S6,SC3,SC4,SC5,SC6,SCY5,SCY6,SPC4,SPC5,SPC6,B0,B1,B2,B3,B4,B5,B6,BC3,BC4,BC5,BC6,BCY5,BCY6,BPC4,BPC5,BPC6,V0,V1,V2,V3,V4,V5,V6,VC3,VC4,VC5,VC6,VCY5,VCY6,VPC4,VPC5,VPC6,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,J,JB,JX,JY,EDH,ED,VOL,HOMO,HOMO1,LUMO,LUMO1,HF,IP,DM,AZV1,AZV2,AZV3,AZV4,AZV5,ASV1,ASV2,ASV3,ASV4,ASV5,DSV1,DSV2,DSV3,DSV4,DSV5,AZS1,AZS2,ASZ1,ASZ2,ASZ3,ASZ4,ASZ5,DN2S1,DN2S2,DN2S3,DN2S4,DN2S5,DN211,DN212,DN213,DN214,DN215,AS11,AS12,AS13,AS14,AS15,DS11,DS12,DS13,DS14,DS15,ASN1,ASN2,ASN3,ASN4,ASN5,DSN1,DSN2,DSN3,DSN4,DSN5,DN2N1,DN2N2,DN2N3,DN2N4,DN2N5,ANS1,ANS2,ANV1,ANV2,ANV3,ANV4,ANV5,AZN1,AZN2,AZN3,AZN4,AZN5,ANZ1,ANZ2,ANZ3,ANZ4,ANZ5,AN11,AN12,AN13,AN14,AN15,DSZ1,DSZ2,DSZ3,DSZ4,DSZ5,ANN1,ANN2,ANN3,ANN4,ANN5,DN2Z1,DN2Z2,DN2Z3,DN2Z4,DN2Z5,SMILES,ACT
71.0000,8.3703,2.0846,6.4200,1.6245,1.3679,1.5888,1.1881,1.3863,1.4279,1.0986,4.5109,4.6634,0.9243,1.3292,1.4839,1.5454,1.5454,1.5454,1.5454,0.2616,0.4357,0.5128,0.5452,0.5452,0.5452,0.5452,1.5191,1.1969,0.9847,0.8742,0.8742,0.8742,0.8742,2.6477,2.2671,2.1326,2.0177,1.7746,1.5738,1.2742,0.7599,0.0000,0.2769,0.0000,0.0000,0.1275,1.3848,1.6333,1.9122,2.5555,2.0601,1.7901,1.5672,1.2424,0.9423,0.6539,0.5062,0.0000,0.1363,0.0000,0.0000,0.0469,0.9314,1.0494,1.1518,2.4367,1.8761,1.5919,1.3350,1.0228,0.7784,0.4916,0.3723,0.0000,0.0649,0.0000,0.0000,0.0469,0.6653,0.7457,0.8316,2.9444,2.9957,3.2958,3.5553,3.7136,3.9318,3.9318,3.9120,3.8918,3.8712,3.6109,1.0692,1.2470,1.2279,1.2530,7.9328,6.4998,5.3481,-7.8734,-8.5947,0.0356,0.5754,-29.6668,7.8734,0.5320,1.6883,0.8167,2.2726,4.3391,1.6089,0.0814,0.0006,0.7689,8.6279,0.0624,0.0765,0.0006,0.7423,8.8150,0.0535,10.9359,19.0012,0.2395,0.0072,1.1167,7.5776,0.1880,5.9463,9.0014,4.4285,0.6377,5.9441,0.0449,0.0001,0.6468,8.9052,0.0449,0.0417,0.0002,0.5972,9.4069,0.0323,0.0395,0.0002,0.5764,9.5715,0.0284,0.5688,0.0557,1.4966,6.5179,0.4643,0.5449,0.0560,1.4605,6.6823,0.4183,0.6029,0.0374,1.5807,6.0171,0.6025,10.1041,17.3197,1.0526,0.1971,1.9008,5.1773,1.0040,3.6863,4.4623,3.3104,2.3210,3.6767,1.8997,1.0398,2.4063,4.1505,1.8925,0.6399,0.0437,1.6126,5.9622,0.6395,0.2279,0.0073,1.0850,7.7452,0.1667,2.8411,2.7400,2.8925,3.1147,2.8403,0.2551,0.0047,1.1889,7.0811,0.2537,COc1cc(c,0.15
72.0000,7.3335,1.9559,5.5334,1.5379,1.3073,1.4805,1.1632,1.6094,1.4073,1.0986,4.1744,4.2905,0.7687,1.1734,1.4129,1.5384,1.5769,1.5769,1.5769,0.2119,0.3750,0.4904,0.5568,0.5783,0.5783,0.5783,1.5581,1.3013,1.0293,0.8109,0.7261,0.7261,0.7261,2.3121,1.9961,1.8591,1.6821,1.4732,1.3303,0.9199,0.4837,0.0000,0.0797,0.0000,0.0000,0.1697,0.8548,1.0470,1.2862,2.2430,1.8605,1.6575,1.4241,1.1863,1.0065,0.5895,0.3415,0.0000,0.0469,0.0000,0.0000,0.1222,0.5933,0.7134,0.8548,2.1972,1.8270,1.6098,1.3895,1.1644,0.9761,0.5435,0.2904,0.0000,0.0469,0.0000,0.0000,0.1222,0.5475,0.6816,0.8140,2.6391,2.7081,2.9444,3.1355,3.2958,3.4965,3.2958,3.2189,3.0445,2.8332,2.5649,1.0257,1.1314,1.1288,1.1320,7.5240,5.6650,5.1636,-8.3909,-9.6175,0.6297,0.6688,-11.0089,8.3909,1.4470,1.4720,0.6665,2.0177,3.9963,1.4284,0.1213,0.0018,0.8067,7.5042,0.1034,0.1129,0.0017,0.7785,7.6724,0.0913,10.6608,18.7629,0.3337,0.0197,1.1443,6.4943,0.2763,6.2104,9.8545,4.3987,0.3108,6.2090,0.0608,0.0003,0.6431,7.9691,0.0607,0.0616,0.0005,0.6227,8.2863,0.0511,0.0578,0.0005,0.5989,8.4832,0.0444,0.6019,0.0766,1.4146,5.7244,0.5196,0.5733,0.0762,1.3756,5.9207,0.4641,0.5959,0.0499,1.4478,5.4083,0.5955,10.0854,17.6076,1.0406,0.2435,1.7637,4.5882,1.0157,3.0733,3.5228,2.8540,2.3054,3.0702,1.8289,1.1370,2.2232,3.5997,1.8261,0.6201,0.0553,1.4682,5.3724,0.6197,0.3171,0.0205,1.1073,6.7121,0.2407,2.4989,2.3622,2.5686,2.8616,2.4980,0.3224,0.0111,1.1704,6.1759,0.3221,Nc1ccc(c,-1.24
73.0000,7.6325,1.9839,5.7991,1.5613,1.3527,1.5016,1.1851,1.6094,1.4436,1.3863,4.2341,4.3307,0.8759,1.1638,1.3223,1.5204,1.5941,1.5941,1.5941,0.2639,0.3880,0.4656,0.5710,0.6125,0.6125,0.6125,1.4453,1.2361,1.0616,0.7275,0.5423,0.5423,0.5423,2.3798,2.0596,1.9266,1.7096,1.4949,1.3671,0.8932,0.5289,0.0000,0.0000,0.0000,0.0000,0.1697,0.7980,0.9639,1.1906,2.2410,1.7815,1.5364,1.2155,0.9310,0.7509,0.4041,0.3379,0.0000,0.0000,0.0000,0.0000,0.0583,0.4587,0.5002,0.5789,2.1613,1.6918,1.3823,1.0505,0.7701,0.5704,0.2414,0.2086,0.0000,0.0000,0.0000,0.0000,0.0583,0.2897,0.3185,0.3507,2.7081,2.7726,2.9957,3.1355,3.2958,3.4965,3.2189,3.2189,3.2189,3.0445,2.8332,0.9877,1.1490,1.1330,1.1540,7.1948,5.8469,5.0752,-8.5046,-9.4982,0.2979,0.4233,23.9911,8.5046,3.2180,1.5176,0.7015,2.0727,4.0859,1.4642,0.1048,0.0013,0.7817,7.8072,0.0874,0.0964,0.0011,0.7521,7.9585,0.0770,10.8072,18.9838,0.2970,0.0143,1.1205,6.7783,0.2413,6.1387,9.6373,4.3997,0.3735,6.1370,0.0561,0.0002,0.6411,8.1956,0.0560,0.0529,0.0003,0.6019,8.5850,0.0431,0.0491,0.0003,0.5771,8.7606,0.0375,0.5660,0.0633,1.4083,5.9484,0.4805,0.5335,0.0610,1.3665,6.1236,0.4287,0.5922,0.0457,1.4730,5.5601,0.5917,10.1781,17.7187,1.0448,0.2307,1.7973,4.7227,1.0205,3.2028,3.7159,2.9527,2.3113,3.1987,1.8569,1.1379,2.2702,3.7131,1.8507,0.6251,0.0525,1.5010,5.5030,0.6247,0.2786,0.0143,1.0818,6.9725,0.2103,2.5770,2.4487,2.6422,2.9155,2.5762,0.3066,0.0093,1.1747,6.3869,0.3048,Nc1ccc(O,0.38
74.0000,8.5946,2.1021,6.6241,1.6407,1.4024,1.6016,1.2407,1.3863,1.4588,1.0986,4.5539,4.6913,0.7980,1.2516,1.5237,1.6004,1.6004,1.6004,1.6004,0.2054,0.3825,0.5128,0.5527,0.5527,0.5527,0.5527,1.6363,1.3512,1.0185,0.8767,0.8767,0.8767,0.8767,2.6965,2.3160,2.1844,2.0358,1.8022,1.5982,1.2039,0.7943,0.0000,0.2119,0.0000,0.0000,0.1275,1.3494,1.6076,1.8661,2.6090,2.1167,1.8572,1.6088,1.2994,1.0112,0.6528,0.5475,0.0000,0.1115,0.0000,0.0000,0.0469,0.9310,1.0682,1.1793,2.5447,2.0646,1.7834,1.5228,1.2196,0.9478,0.6065,0.4737,0.0000,0.0658,0.0000,0.0000,0.0469,0.7993,0.9298,1.0260,2.9957,3.0445,3.3322,3.5553,3.7136,3.8918,3.8067,3.8501,3.8286,3.8501,3.8712,1.0328,1.1802,1.1765,1.1811,8.3587,6.6484,5.5000,-7.8648,-8.0793,0.8145,0.8207,32.8161,7.8648,2.2780,1.7486,0.8670,2.3302,4.3644,1.6681,0.0731,0.0005,0.7520,8.8476,0.0553,0.0679,0.0004,0.7244,9.0071,0.0477,8.6703,19.5085,0.2062,0.0049,1.0806,7.8149,0.1625,5.9006,8.8560,4.4325,0.7130,5.8983,0.0423,0.0001,0.6451,9.0731,0.0423,0.0372,0.0001,0.5821,9.6176,0.0285,0.0348,0.0001,0.5605,9.7608,0.0252,0.5420,0.0478,1.4913,6.6744,0.4382,0.5142,0.0465,1.4530,6.8174,0.3953,0.5996,0.0350,1.5993,6.1307,0.5992,10.8739,17.5143,1.0553,0.1885,1.9262,5.2784,1.0085,3.8139,4.6606,3.4004,2.2972,3.8077,1.8732,0.9587,2.4179,4.2740,1.8705,0.6426,0.0419,1.6366,6.0603,0.6423,0.1937,0.0047,1.0482,7.9567,0.1449,2.8974,2.8010,2.9463,3.1570,2.8967,0.2340,0.0037,1.1747,7.2769,0.2337,CCc1cc(C,-0.99
75.0000,8.1317,2.0628,6.2066,1.6102,1.3416,1.5707,1.1960,1.6094,1.6034,1.6094,4.5539,4.7362,0.9536,1.3473,1.5552,1.6836,1.7107,1.7107,1.7107,0.2889,0.4694,0.5800,0.6534,0.6694,0.6694,0.6694,1.4255,1.0675,0.7026,0.3148,0.2005,0.2005,0.2005,2.5643,2.2135,2.1769,2.0126,1.8733,1.7226,1.4898,0.8730,0.0000,0.3060,0.0000,0.0760,0.3060,1.4183,1.7405,2.0973,2.4009,1.9153,1.7438,1.4784,1.2593,1.0257,0.7636,0.5312,0.0000,0.1106,0.0000,0.0431,0.1398,0.8514,1.0406,1.2170,2.3038,1.8423,1.6471,1.4110,1.2033,0.9674,0.6916,0.4421,0.0000,0.0880,0.0000,0.0431,0.1398,0.7589,0.9677,1.1298,2.8904,2.9957,3.3673,3.6636,3.9703,4.2341,4.3694,4.5326,4.5850,4.4188,4.3438,0.9836,1.1588,1.1452,1.1632,7.3882,6.3592,5.1705,-8.6092,-9.9102,-1.1600,-0.1184,55.2925,8.6092,7.7070,1.6799,0.8376,2.2396,4.2935,1.5858,0.0942,0.0009,0.7991,8.3462,0.0747,0.0878,0.0008,0.7704,8.5367,0.0636,9.9411,19.1718,0.2590,0.0092,1.1325,7.3474,0.2108,5.9959,9.1567,4.4249,0.5889,5.9942,0.0479,0.0001,0.6486,8.7846,0.0478,0.0456,0.0002,0.6087,9.1825,0.0365,0.0429,0.0002,0.5869,9.3338,0.0322,0.5843,0.0606,1.4940,6.3510,0.4894,0.5568,0.0601,1.4567,6.5020,0.4421,0.6063,0.0401,1.5610,5.9538,0.6058,10.9167,17.4517,1.0819,0.2232,1.8961,5.0740,1.0338,3.5520,4.2378,3.2176,2.3801,3.5468,1.8932,1.0690,2.3766,4.1130,1.8851,0.6341,0.0452,1.5848,5.9178,0.6336,0.2450,0.0093,1.0993,7.4937,0.1881,2.7757,2.6637,2.8327,3.1267,2.7748,0.2703,0.0057,1.1921,6.9723,0.2691,Nc1ccc2-,3.00
76.0000,7.5902,1.9849,5.7557,1.5560,1.3389,1.5039,1.1743,1.3863,1.1743,1.0986,4.2627,4.3820,0.8390,1.1988,1.2876,1.3689,1.3689,1.3689,1.3689,0.2469,0.4008,0.4434,0.4849,0.4849,0.4849,0.4849,1.4784,1.2194,1.1240,1.0185,1.0185,1.0185,1.0185,2.3948,2.0482,1.9516,1.7558,1.5074,1.3878,1.0438,0.6476,0.0000,0.0797,0.0000,0.0000,0.1544,1.0149,1.1628,1.4149,2.2637,1.7738,1.5543,1.2343,0.9131,0.7381,0.4581,0.4055,0.0000,0.0276,0.0000,0.0000,0.0545,0.5710,0.5817,0.6673,2.1718,1.6993,1.4455,1.1490,0.8548,0.6627,0.3736,0.3067,0.0000,0.0276,0.0000,0.0000,0.0545,0.4744,0.5068,0.5732,2.7081,2.7726,3.0445,3.2189,3.3673,3.6109,3.4965,3.3673,3.2189,3.2189,2.8332,1.0225,1.2229,1.2182,1.2241,7.3119,5.8770,5.0980,-7.9537,-8.9188,0.1512,0.6563,44.2853,7.9537,0.8710,1.5167,0.7120,2.0675,4.0729,1.4437,0.1081,0.0013,0.7897,7.7657,0.0890,0.1006,0.0013,0.7598,7.9602,0.0759,10.3849,18.9303,0.3018,0.0149,1.1281,6.7607,0.2477,6.1450,9.6501,4.4029,0.3708,6.1433,0.0566,0.0002,0.6431,8.1846,0.0565,0.0547,0.0004,0.6101,8.5603,0.0448,0.0513,0.0003,0.5867,8.7476,0.0390,0.5807,0.0670,1.4220,5.9238,0.4957,0.5524,0.0664,1.3828,6.1106,0.4426,0.5959,0.0464,1.4762,5.5492,0.5954,10.9462,17.5121,1.0421,0.2354,1.7912,4.7146,1.0033,3.2096,3.7297,2.9561,2.3119,3.2056,1.8482,1.1205,2.2661,3.7284,1.8438,0.6254,0.0526,1.5011,5.5075,0.6248,0.2859,0.0153,1.0918,6.9617,0.2167,2.5776,2.4506,2.6424,2.9199,2.5765,0.3051,0.0091,1.1738,6.3879,0.3048,Nc1ccc(c,-0.39
77.0000,7.4614,1.9940,5.6168,1.5505,1.2293,1.5175,1.0253,1.7918,1.5399,1.6094,4.2905,4.4543,0.9847,1.3289,1.4796,1.6104,1.6462,1.6635,1.6635,0.3192,0.4843,0.5653,0.6408,0.6622,0.6724,0.6724,1.3305,0.9869,0.7271,0.3750,0.2414,0.1672,0.1672,2.4096,2.0410,1.9566,1.7862,1.6367,1.4637,1.1522,0.6816,0.0000,0.2949,0.0000,0.0000,0.1302,1.2208,1.5613,1.9393,2.2266,1.7057,1.4711,1.1976,0.9486,0.7193,0.4504,0.3626,0.0000,0.0980,0.0000,0.0000,0.0421,0.6434,0.7807,0.9341,2.1169,1.6322,1.3805,1.1414,0.9026,0.6780,0.3812,0.2844,0.0000,0.0714,0.0000,0.0000,0.0478,0.5504,0.6846,0.8109,2.7081,2.7726,3.0910,3.3673,3.6109,3.8067,3.7136,3.5553,3.3673,3.2581,2.7081,1.1246,1.3745,1.3538,1.3810,6.7840,5.7099,4.9733,-8.6382,-9.9782,-1.0041,-0.3033,44.9485,8.6382,7.6610,1.4959,0.6927,2.0515,4.0951,1.4041,0.1327,0.0022,0.8445,7.5716,0.1041,0.1261,0.0022,0.8159,7.7808,0.0878,10.5231,18.7207,0.3648,0.0232,1.2051,6.5076,0.3018,6.1616,9.6814,4.4113,0.3647,6.1610,0.0579,0.0003,0.6488,8.1573,0.0579,0.0668,0.0005,0.6559,8.3529,0.0537,0.0640,0.0006,0.6346,8.5136,0.0472,0.6765,0.1022,1.4970,5.7169,0.5720,0.6551,0.1085,1.4623,5.8772,0.5170,0.6068,0.0486,1.4855,5.5220,0.6064,10.9760,17.3620,1.0397,0.2387,1.7860,4.7088,0.9886,3.1785,3.6664,2.9408,2.3369,3.1746,1.8887,1.1967,2.2860,3.7069,1.8786,0.6256,0.0527,1.5013,5.5115,0.6249,0.3518,0.0254,1.1733,6.6649,0.2695,2.5781,2.4521,2.6426,2.9236,2.5767,0.3236,0.0105,1.1966,6.3393,0.3217,Nc1ccc(c,-1.77
78.0000,8.0097,2.0395,6.1115,1.5929,1.3545,1.5505,1.1881,1.6094,1.5315,1.0986,4.3944,4.5218,0.9609,1.2876,1.4556,1.6357,1.6561,1.6561,1.6561,0.2949,0.4434,0.5300,0.6307,0.6429,0.6429,0.6429,1.4076,1.1240,0.8813,0.4492,0.3798,0.3798,0.3798,2.5292,2.1593,2.0733,1.8602,1.6210,1.4839,1.1359,0.7524,0.0000,0.2231,0.0000,0.0000,0.1544,1.2084,1.3439,1.6374,2.3495,1.8324,1.6006,1.2798,0.9662,0.7664,0.4706,0.4187,0.0000,0.0630,0.0000,0.0000,0.0545,0.6345,0.6492,0.7486,2.2471,1.7527,1.4882,1.1942,0.9062,0.6976,0.3981,0.3185,0.0000,0.0392,0.0000,0.0000,0.0545,0.5152,0.5625,0.6413,2.8332,2.8904,3.1781,3.3673,3.5264,3.7612,3.6889,3.6636,3.5553,3.4965,3.2189,1.0449,1.2465,1.2293,1.2516,7.3007,6.2186,5.1417,-8.5196,-9.9246,-1.1953,-0.2906,64.6232,8.5196,7.2770,1.6001,0.7615,2.1692,4.2220,1.5103,0.0913,0.0009,0.7737,8.2161,0.0725,0.0852,0.0008,0.7449,8.4137,0.0615,10.4979,18.6312,0.2612,0.0096,1.1174,7.1631,0.2146,6.0366,9.2996,4.4151,0.5000,6.0347,0.0500,0.0002,0.6450,8.5674,0.0500,0.0460,0.0002,0.5979,9.0032,0.0371,0.0432,0.0002,0.5756,9.1738,0.0325,0.5611,0.0564,1.4523,6.2325,0.4726,0.5340,0.0557,1.4141,6.4028,0.4240,0.5995,0.0414,1.5312,5.7977,0.5990,11.0181,16.9854,1.0478,0.2151,1.8486,4.9551,1.0016,3.4443,4.0776,3.1355,2.3237,3.4396,1.8952,1.1128,2.3501,3.9426,1.8868,0.6336,0.0478,1.5604,5.7480,0.6331,0.2468,0.0097,1.0833,7.3300,0.1902,2.7179,2.6055,2.7752,3.0222,2.7170,0.2822,0.0067,1.1880,6.7527,0.2808,Nc1ccc(c,1.02
79.0000,8.0511,2.0359,6.1570,1.5929,1.3745,1.5454,1.2479,1.6094,1.4759,1.6094,4.3944,4.5218,0.9609,1.2876,1.4073,1.5476,1.5955,1.5955,1.5955,0.2949,0.4434,0.5044,0.5805,0.6076,0.6076,0.6076,1.4076,1.1240,0.9613,0.6931,0.5704,0.5704,0.5704,2.5292,2.1593,2.0718,1.8696,1.6174,1.4375,1.1471,0.7524,0.0000,0.2231,0.0000,0.0000,0.1544,1.2211,1.3463,1.5533,2.3495,1.8324,1.6000,1.2856,0.9597,0.7410,0.4769,0.4187,0.0000,0.0630,0.0000,0.0000,0.0545,0.6408,0.6424,0.6986,2.2471,1.7527,1.4875,1.2006,0.8965,0.6821,0.4048,0.3185,0.0000,0.0392,0.0000,0.0000,0.0545,0.5224,0.5516,0.6038,2.8332,2.8904,3.1781,3.3673,3.4965,3.7136,3.7136,3.7136,3.4965,3.4965,3.4965,1.0152,1.2179,1.2018,1.2229,7.3192,6.2602,5.1346,-8.5647,-10.0799,-1.0462,-0.1027,50.4779,8.5647,8.3440,1.6003,0.7602,2.1696,4.2218,1.5115,0.0880,0.0008,0.7635,8.2534,0.0699,0.0820,0.0007,0.7341,8.4673,0.0587,10.6245,18.3966,0.2527,0.0090,1.1045,7.1970,0.2073,6.0309,9.2885,4.4122,0.5025,6.0288,0.0497,0.0002,0.6431,8.5758,0.0496,0.0443,0.0002,0.5892,9.0371,0.0357,0.0415,0.0002,0.5668,9.2137,0.0312,0.5450,0.0527,1.4376,6.2663,0.4582,0.5178,0.0518,1.3988,6.4426,0.4097,0.5959,0.0407,1.5280,5.8060,0.5953,11.0548,16.7365,1.0478,0.2150,1.8486,4.9553,1.0017,3.4443,4.0771,3.1355,2.3234,3.4397,1.8952,1.1128,2.3501,3.9426,1.8868,0.6336,0.0478,1.5604,5.7480,0.6331,0.2382,0.0090,1.0700,7.3667,0.1833,2.7179,2.6055,2.7752,3.0221,2.7170,0.2800,0.0066,1.1850,6.7613,0.2787,Nc1ccc(c,1.04
80.0000,7.6874,2.0184,5.8141,1.5808,1.2865,1.5347,1.0760,2.0794,1.5907,1.7918,4.4188,4.5951,0.8780,1.2375,1.3875,1.5562,1.6202,1.6586,1.6897,0.2677,0.4279,0.5038,0.5966,0.6334,0.6560,0.6750,1.4301,1.1436,0.9478,0.6119,0.4259,0.2874,0.1544,2.4205,2.1214,2.0292,1.9196,1.7844,1.6596,1.3569,0.6270,0.0000,0.2215,0.0000,0.0000,0.1881,1.1939,1.5507,1.9348,2.2599,1.7986,1.5579,1.3110,1.0609,0.8433,0.5573,0.3521,0.0000,0.0797,0.0000,0.0000,0.0611,0.6476,0.7898,0.9443,2.1987,1.7499,1.4877,1.2241,0.9798,0.7701,0.4688,0.2874,0.0000,0.0488,0.0000,0.0000,0.0620,0.5182,0.6397,0.7655,2.7726,2.8904,3.2189,3.5264,3.8067,4.0943,4.1109,4.1744,4.2341,4.2627,3.8501,0.9984,1.2621,1.2465,1.2664,7.0862,5.9228,5.0720,-7.9093,-9.4392,-1.3204,-0.3038,109.0085,7.9093,2.4750,1.6042,0.7701,2.1529,4.1651,1.5550,0.1156,0.0015,0.8282,7.9364,0.0963,0.1088,0.0015,0.8025,8.0745,0.0861,10.7666,18.1096,0.3191,0.0174,1.1651,6.9811,0.2519,6.1052,9.5007,4.4173,0.4491,6.1038,0.0542,0.0002,0.6492,8.4242,0.0542,0.0578,0.0004,0.6332,8.7953,0.0453,0.0552,0.0004,0.6115,8.9630,0.0398,0.6378,0.0879,1.4867,6.0894,0.5274,0.6161,0.0939,1.4505,6.2567,0.4752,0.6074,0.0455,1.5129,5.7192,0.6071,11.0851,16.5609,1.0826,0.2402,1.8502,4.8588,1.0568,3.3210,3.8867,3.0442,2.3740,3.3183,1.8564,1.0871,2.3015,3.9014,1.8521,0.6259,0.0493,1.5285,5.6950,0.6255,0.3078,0.0194,1.1318,7.1624,0.2220,2.6425,2.5150,2.7072,3.0329,2.6418,0.2967,0.0080,1.1861,6.6147,0.2958,Nc1cccc2,-0.01
81.0000,8.2380,2.0605,6.3154,1.6072,1.3860,1.5659,1.2355,1.3863,1.4221,1.0986,4.4659,4.5951,0.9470,1.3545,1.4877,1.5592,1.5592,1.5592,1.5592,0.2814,0.4650,0.5336,0.5727,0.5727,0.5727,0.5727,1.4540,1.0929,0.8883,0.7434,0.7434,0.7434,0.7434,2.5963,2.2038,2.1404,1.9573,1.6521,1.4857,1.1291,0.8548,0.0000,0.2874,0.0000,0.0000,0.1275,1.3800,1.4770,1.7426,2.4991,1.9717,1.7941,1.5153,1.1194,0.8969,0.5889,0.5950,0.0000,0.1544,0.0000,0.0000,0.0469,0.9528,0.9223,1.0463,2.3108,1.8145,1.5870,1.2636,0.9544,0.7453,0.4350,0.4128,0.0000,0.0354,0.0000,0.0000,0.0469,0.5922,0.6206,0.6971,2.8904,2.9444,3.2581,3.4340,3.5553,3.7612,3.6636,3.6109,3.6376,3.6109,3.5553,1.0207,1.1783,1.1632,1.1836,7.5473,6.3612,5.2247,-8.5230,-8.6609,0.1381,0.2340,-51.5618,8.5230,2.2730,1.6437,0.8190,2.2111,4.2864,1.5176,0.0845,0.0007,0.7627,8.4362,0.0642,0.0784,0.0007,0.7326,8.6055,0.0545,10.8080,17.8662,0.2449,0.0082,1.1091,7.3967,0.1964,5.9844,9.1343,4.4192,0.5707,5.9824,0.0470,0.0001,0.6440,8.7505,0.0469,0.0425,0.0002,0.5902,9.2290,0.0333,0.0396,0.0002,0.5673,9.3808,0.0292,0.5526,0.0537,1.4623,6.3974,0.4547,0.5231,0.0523,1.4226,6.5489,0.4084,0.5976,0.0386,1.5534,5.9199,0.5972,11.1237,16.0691,1.0491,0.2085,1.8721,5.0604,0.9937,3.5535,4.2424,3.2181,2.3223,3.5474,1.9158,1.1172,2.3868,4.0602,1.9009,0.6370,0.0457,1.5873,5.8599,0.6365,0.2299,0.0081,1.0737,7.5555,0.1738,2.7816,2.6756,2.8356,3.0713,2.7806,0.2700,0.0058,1.1906,6.9436,0.2674,Nc1ccc(C,0.23
82.0000,6.7255,1.8907,5.0039,1.4637,1.1802,1.4325,0.9143,1.3863,1.4535,1.0986,3.9703,4.0775,1.1168,1.4246,1.4936,1.5581,1.5581,1.5581,1.5581,0.4148,0.5817,0.6222,0.6617,0.6617,0.6617,0.6617,1.0801,0.6119,0.4363,0.2231,0.2231,0.2231,0.2231,2.2440,1.8098,1.7584,1.4764,1.2542,1.0640,0.5026,0.6901,0.0000,0.2086,0.0000,0.0000,0.0658,1.0477,1.2610,1.5317,2.0910,1.5248,1.3429,0.9951,0.7227,0.5365,0.1765,0.3968,0.0000,0.0677,0.0000,0.0000,0.0237,0.5636,0.6254,0.7314,1.9751,1.4308,1.2229,0.8854,0.6103,0.4402,0.1467,0.3177,0.0000,0.0315,0.0000,0.0000,0.0237,0.4298,0.4447,0.5098,2.4849,2.4849,2.7726,2.8904,2.9957,3.0445,2.4849,2.0794,1.0986,0.0000,0.0000,1.2444,1.4690,1.4286,1.4784,5.9915,5.1316,4.7698,-9.1061,-10.7978,-1.0021,-0.2648,14.8970,9.1061,5.2540,1.2395,0.5552,1.7768,3.9184,1.0649,0.1640,0.0044,0.8379,6.7318,0.1264,0.1581,0.0048,0.8055,6.9788,0.1008,11.0394,17.2552,0.5047,0.0571,1.2670,5.5873,0.4295,6.3681,10.3365,4.3943,0.1866,6.3672,0.0718,0.0005,0.6444,7.3792,0.0718,0.0880,0.0012,0.6700,7.4875,0.0724,0.0851,0.0013,0.6483,7.6565,0.0632,0.6992,0.1325,1.4266,5.0952,0.6022,0.6818,0.1462,1.3926,5.2633,0.5408,0.5984,0.0593,1.3866,4.9876,0.5980,11.1364,16.3675,0.9715,0.2617,1.6337,4.2436,0.8946,2.6659,2.8833,2.5697,2.3213,2.6420,2.0186,1.7812,2.2264,3.1933,1.9400,0.6156,0.0641,1.4003,5.0033,0.6140,0.4820,0.0585,1.2310,5.7623,0.3825,2.3378,2.1989,2.4103,2.6704,2.3347,0.4421,0.0344,1.2306,5.5464,0.4168,Nc1ccc(C,-2.22
